ID,price,bathrooms,bedrooms,square_feet,latitude,longitude,category,has_photo,state
2745,845,1.0,1,662,35.471,-97.5299,housing/rent/apartment,Thumbnail,OK
2746,835,1.0,1,662,40.4261,-79.7631,housing/rent/apartment,Yes,PA
2747,816,1.0,1,662,30.4415,-91.1012,housing/rent/apartment,Thumbnail,LA
2748,1590,1.0,1,663,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2750,1475,1.0,1,663,40.4993,-74.5214,housing/rent/apartment,Thumbnail,NJ
2753,1156,1.0,2,663,32.9631,-96.7212,housing/rent/apartment,Thumbnail,TX
2757,877,1.0,1,663,32.8525,-97.1399,housing/rent/apartment,Yes,TX
2758,754,1.0,1,663,39.2129,-85.9099,housing/rent/apartment,Thumbnail,IN
2760,1585,1.0,3,664,39.9624,-75.1377,housing/rent/apartment,Thumbnail,PA
2762,1275,1.0,1,664,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2763,1180,1.0,1,664,41.665,-86.1592,housing/rent/apartment,Thumbnail,IN
2764,1079,1.0,1,664,30.5118,-97.6873,housing/rent/apartment,Thumbnail,TX
2765,1056,1.0,1,664,39.1627,-76.6354,housing/rent/apartment,Yes,MD
2766,1056,1.0,1,664,39.1627,-76.6354,housing/rent/apartment,Yes,MD
2768,927,1.0,1,664,32.8281,-97.145,housing/rent/apartment,Thumbnail,TX
2769,895,1.0,1,664,33.5178,-112.0848,housing/rent/apartment,Thumbnail,AZ
2773,475,1.0,1,664,33.0769,-83.3032,housing/rent/home,Thumbnail,GA
2774,2016,1.0,1,665,37.6812,-121.7519,housing/rent/apartment,Thumbnail,CA
2775,1935,1.0,1,665,34.1236,-118.2878,housing/rent/apartment,Thumbnail,CA
2776,1865,1.0,1,665,34.1236,-118.2878,housing/rent/apartment,Thumbnail,CA
2777,1588,1.0,1,665,47.8495,-122.2825,housing/rent/apartment,No,WA
2779,1090,1.0,1,665,30.6505,-97.6809,housing/rent/apartment,Thumbnail,TX
2780,985,1.0,1,665,30.5118,-97.6873,housing/rent/apartment,Thumbnail,TX
2781,965,1.0,1,665,35.524,-81.5988,housing/rent/apartment,Thumbnail,NC
2782,869,1.0,1,665,30.7084,-96.347,housing/rent/apartment,Thumbnail,TX
2783,849,1.0,1,665,33.1993,-97.1268,housing/rent/apartment,Thumbnail,TX
2784,811,1.0,1,665,38.0269,-84.4223,housing/rent/apartment,Thumbnail,KY
2785,790,1.0,1,665,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
2786,751,1.0,1,665,35.471,-97.5299,housing/rent/apartment,Thumbnail,OK
2787,699,1.0,1,665,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
2788,625,1.0,1,665,34.508,-82.6913,housing/rent/apartment,Thumbnail,SC
2789,605,1.0,1,665,43.7815,-88.4411,housing/rent/apartment,Thumbnail,WI
2790,600,1.0,1,665,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
2791,1998,1.0,1,666,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2792,984,1.0,1,666,32.8255,-97.1039,housing/rent/apartment,No,TX
2793,883,1.0,1,666,32.8255,-97.1039,housing/rent/apartment,No,TX
2794,575,1.0,1,666,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
2796,3087,1.0,1,667,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
2797,2165,1.0,1,667,34.1087,-118.2606,housing/rent/apartment,Thumbnail,CA
2798,1629,1.0,1,667,42.125,-87.844,housing/rent/apartment,Thumbnail,IL
2799,1425,1.0,1,667,47.6124,-122.1427,housing/rent/apartment,Thumbnail,WA
2800,1295,1.0,1,667,40.1145,-88.2723,housing/rent/apartment,Thumbnail,IL
2801,1170,1.0,1,667,29.5521,-95.307,housing/rent/apartment,Thumbnail,TX
2802,1049,1.0,1,667,28.0076,-82.4792,housing/rent/apartment,Thumbnail,FL
2804,915,1.0,1,667,36.193,-115.2946,housing/rent/apartment,Thumbnail,NV
2805,895,1.0,1,667,36.1554,-115.1733,housing/rent/apartment,Thumbnail,NV
2806,835,1.0,1,667,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
2807,2624,1.0,2,668,42.328,-71.071,housing/rent/apartment,Thumbnail,MA
2809,1415,1.0,1,668,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2810,1285,1.0,1,668,31.8666,-102.3901,housing/rent/apartment,Thumbnail,TX
2811,1260,1.0,1,668,47.3071,-122.3404,housing/rent/apartment,Thumbnail,WA
2812,1260,1.0,1,668,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2813,1125,1.0,1,668,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2814,1125,1.0,1,668,36.7434,-76.2257,housing/rent/apartment,Thumbnail,VA
2815,1069,1.0,1,668,35.0657,-78.9436,housing/rent/apartment,Thumbnail,NC
2816,999,1.0,1,668,40.4969,-86.9659,housing/rent/apartment,Thumbnail,IN
2818,925,1.0,1,668,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
2820,640,1.0,1,668,30.4266,-89.1051,housing/rent/apartment,Thumbnail,MS
2822,1295,1.0,1,669,45.2764,-92.9901,housing/rent/apartment,Thumbnail,MN
2823,1260,1.0,1,669,47.5161,-122.6318,housing/rent/apartment,Thumbnail,WA
2824,1230,1.0,1,669,40.7061,-111.9048,housing/rent/apartment,Thumbnail,UT
2825,1100,1.0,1,669,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
2826,1026,1.0,2,669,35.9907,-78.9074,housing/rent/apartment,Thumbnail,NC
2828,2280,1.0,1,670,42.328,-71.071,housing/rent/apartment,Thumbnail,MA
2829,2250,1.0,1,670,47.5988,-122.1507,housing/rent/apartment,Thumbnail,WA
2830,2140,1.0,2,670,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
2831,1650,1.0,1,670,40.8876,-74.0499,housing/rent/apartment,Yes,NJ
2832,1500,1.0,1,670,39.7333,-104.914,housing/rent/apartment,Thumbnail,CO
2833,1210,1.0,1,670,42.9833,-71.4574,housing/rent/apartment,Yes,NH
2834,1200,1.0,1,670,39.736,-104.9819,housing/rent/apartment,Thumbnail,CO
2835,1135,1.0,1,670,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
2837,1095,1.0,1,670,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2838,1095,1.0,1,670,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2839,1089,1.0,1,670,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
2840,1000,1.0,1,670,38.6274,-90.304,housing/rent/apartment,Thumbnail,MO
2842,890,1.0,1,670,35.2016,-80.8124,housing/rent/apartment,Thumbnail,NC
2843,870,1.0,1,670,35.9907,-78.9074,housing/rent/apartment,Yes,NC
2844,830,1.0,1,670,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2845,829,1.0,1,670,30.0796,-95.617,housing/rent/apartment,Thumbnail,TX
2846,775,1.0,1,670,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
2848,615,1.0,1,670,41.2562,-96.0404,housing/rent/apartment,Thumbnail,NE
2850,400,1.0,1,670,32.4645,-93.7879,housing/rent/apartment,Thumbnail,LA
2851,2182,1.0,1,671,38.9016,-77.0508,housing/rent/apartment,Thumbnail,DC
2852,2017,1.0,1,671,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2853,1778,1.0,2,671,44.041,-123.1254,housing/rent/apartment,Thumbnail,OR
2854,1606,1.0,1,671,38.9554,-77.386,housing/rent/apartment,Thumbnail,VA
2855,1436,1.0,1,671,37.5922,-77.498,housing/rent/apartment,Thumbnail,VA
2857,899,1.0,1,671,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
2858,899,1.0,1,671,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
2859,769,1.0,1,671,39.6379,-84.1686,housing/rent/apartment,No,OH
2861,2250,1.0,1,672,47.6483,-122.5296,housing/rent/apartment,Thumbnail,WA
2862,1860,1.0,1,672,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2864,1625,1.0,1,672,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2866,1515,1.0,1,672,32.6197,-117.0226,housing/rent/apartment,Thumbnail,CA
2867,1395,1.0,1,672,32.8212,-96.7853,housing/rent/apartment,Thumbnail,TX
2870,1135,1.0,1,672,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2872,1055,1.0,1,672,32.6548,-97.1587,housing/rent/apartment,Yes,TX
2873,1045,1.0,1,672,32.6548,-97.1587,housing/rent/apartment,Yes,TX
2874,965,1.0,1,672,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2875,940,1.0,1,672,39.5197,-119.8342,housing/rent/apartment,Thumbnail,NV
2876,905,1.0,1,672,32.6692,-96.8751,housing/rent/apartment,Thumbnail,TX
2878,847,1.0,1,672,35.9966,-78.8991,housing/rent/apartment,Yes,NC
2879,635,1.0,1,672,37.3961,-79.1892,housing/rent/apartment,Thumbnail,VA
2880,450,1.0,1,672,41.6675,-83.5837,housing/rent/apartment,Thumbnail,OH
2882,2798,1.0,1,673,34.0998,-118.3265,housing/rent/apartment,Thumbnail,CA
2884,1579,1.0,1,673,39.4228,-77.4164,housing/rent/apartment,Thumbnail,MD
2885,1546,1.0,0,673,38.8571,-77.0609,housing/rent/apartment,Thumbnail,VA
2888,995,1.0,1,673,30.3949,-97.8279,housing/rent/apartment,Thumbnail,TX
2889,985,1.0,1,673,30.5104,-97.9027,housing/rent/apartment,Thumbnail,TX
2891,862,1.0,1,673,39.2858,-84.522,housing/rent/apartment,Thumbnail,OH
2892,720,1.0,1,673,44.0346,-92.468,housing/rent/apartment,Thumbnail,MN
2893,700,1.0,1,673,32.3841,-93.6685,housing/rent/apartment,Thumbnail,LA
2894,1655,1.0,1,674,28.0076,-82.4792,housing/rent/apartment,Thumbnail,FL
2896,1451,1.0,1,674,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2897,1300,1.0,1,674,40.7061,-111.9048,housing/rent/apartment,Thumbnail,UT
2898,1175,1.0,1,674,38.8562,-104.772,housing/rent/apartment,Thumbnail,CO
2899,1025,1.0,1,674,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
2900,892,1.0,1,674,35.8079,-78.6466,housing/rent/apartment,Thumbnail,NC
2901,875,1.0,1,674,32.7566,-97.1358,housing/rent/apartment,Thumbnail,TX
2902,850,1.0,2,674,47.6485,-117.2657,housing/rent/apartment,Thumbnail,WA
2903,791,1.0,1,674,32.9954,-96.7849,housing/rent/apartment,No,TX
2904,3495,1.0,1,675,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
2905,3050,1.0,1,675,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
2906,1895,1.0,1,675,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
2908,1875,1.0,1,675,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
2910,1780,1.0,1,675,47.6869,-122.1896,housing/rent/apartment,Yes,WA
2912,1715,1.0,1,675,34.0156,-118.1107,housing/rent/apartment,Thumbnail,CA
2913,1555,1.0,1,675,39.6828,-104.8078,housing/rent/apartment,Thumbnail,CO
2914,1516,1.0,1,675,47.7179,-122.2059,housing/rent/apartment,Thumbnail,WA
2915,1506,1.0,1,675,47.7179,-122.2059,housing/rent/apartment,Thumbnail,WA
2916,1470,1.0,1,675,42.0454,-87.6964,housing/rent/apartment,Thumbnail,IL
2917,1440,1.0,1,675,40.2967,-74.6137,housing/rent/apartment,Thumbnail,NJ
2918,1436,1.0,1,675,47.7179,-122.2059,housing/rent/apartment,Yes,WA
2919,1345,1.0,1,675,34.1334,-117.292,housing/rent/apartment,Thumbnail,CA
2920,1295,1.0,2,675,48.0724,-122.1829,housing/rent/apartment,Thumbnail,WA
2921,1275,1.0,1,675,38.6274,-90.304,housing/rent/apartment,Thumbnail,MO
2922,1275,1.0,1,675,40.3346,-74.5794,housing/rent/apartment,Yes,NJ
2924,1220,1.0,1,675,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
2925,1200,1.0,1,675,40.3346,-74.5794,housing/rent/apartment,Yes,NJ
2926,1190,1.0,1,675,40.3346,-74.5794,housing/rent/apartment,Yes,NJ
2929,1150,1.0,1,675,40.3346,-74.5794,housing/rent/apartment,Yes,NJ
2930,1127,1.0,1,675,36.1036,-80.2159,housing/rent/apartment,Thumbnail,NC
2932,979,1.0,1,675,36.8381,-76.152,housing/rent/apartment,Thumbnail,VA
2933,962,1.0,1,675,43.0531,-87.9659,housing/rent/apartment,Thumbnail,WI
2934,945,1.0,1,675,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
2935,932,1.0,1,675,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
2937,875,1.0,2,675,40.5849,-105.1128,housing/rent/apartment,Thumbnail,CO
2938,850,1.0,1,675,61.594,-149.4124,housing/rent/apartment,Thumbnail,AK
2939,840,1.0,1,675,40.3613,-86.9005,housing/rent/apartment,Thumbnail,IN
2940,800,1.0,2,675,39.9974,-82.9829,housing/rent/apartment,Thumbnail,OH
2941,794,1.0,1,675,34.7264,-92.348,housing/rent/apartment,Thumbnail,AR
2942,695,1.0,1,675,42.4869,-92.3426,housing/rent/apartment,Thumbnail,IA
2943,695,1.0,2,675,41.6834,-93.7839,housing/rent/apartment,Thumbnail,IA
2944,645,1.0,1,675,43.4182,-88.1681,housing/rent/apartment,Thumbnail,WI
2945,640,1.0,2,675,37.9906,-87.5563,housing/rent/apartment,Thumbnail,IN
2946,620,1.0,1,675,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
2947,595,1.0,2,675,48.2469,-101.3017,housing/rent/apartment,Thumbnail,ND
2948,485,1.0,1,675,44.0977,-87.7097,housing/rent/apartment,Thumbnail,WI
2949,1125,1.0,1,676,39.985,-83.0728,housing/rent/apartment,Thumbnail,OH
2950,960,1.0,1,676,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
2951,950,1.0,1,676,30.5118,-97.6873,housing/rent/apartment,Thumbnail,TX
2952,870,1.0,1,676,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
2953,855,1.0,2,676,41.2562,-96.0404,housing/rent/apartment,Thumbnail,NE
2954,785,1.0,1,676,44.0763,-103.2121,housing/rent/apartment,Thumbnail,SD
2959,1391,1.0,1,677,32.8212,-96.7853,housing/rent/apartment,Thumbnail,TX
2960,1315,1.0,1,677,41.824,-71.4315,housing/rent/apartment,Thumbnail,RI
2962,1027,1.0,1,677,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2963,900,1.0,1,677,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2965,3795,2.0,2,678,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
2966,2200,1.0,1,678,42.4108,-71.0517,housing/rent/apartment,Thumbnail,MA
2967,2089,1.0,1,678,32.7876,-117.1265,housing/rent/apartment,Thumbnail,CA
2968,2075,1.0,2,678,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
2970,1750,1.0,2,678,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
2972,1468,1.0,1,678,35.774,-78.6328,housing/rent/apartment,Thumbnail,NC
2973,1400,1.0,1,678,41.5964,-70.9532,housing/rent/apartment,Thumbnail,MA
2975,1109,1.0,1,678,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
2976,1104,1.0,1,678,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
2977,1035,1.0,1,678,32.9455,-96.7962,housing/rent/apartment,Thumbnail,TX
2978,1000,1.0,1,678,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
2979,890,1.0,1,678,32.8525,-97.1399,housing/rent/apartment,Thumbnail,TX
2980,860,1.0,2,678,40.1171,-88.1889,housing/rent/apartment,Thumbnail,IL
2981,815,1.0,1,678,36.0723,-79.8196,housing/rent/apartment,Thumbnail,NC
2982,717,1.0,1,678,35.4975,-97.7329,housing/rent/apartment,Thumbnail,OK
2984,1600,1.0,1,679,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
2985,1265,1.0,1,679,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
2986,1245,1.0,1,679,39.8668,-105.0055,housing/rent/apartment,Thumbnail,CO
2987,1225,1.0,1,679,39.8668,-105.0055,housing/rent/apartment,Thumbnail,CO
2988,1095,1.0,1,679,35.3753,-119.0319,housing/rent/apartment,Thumbnail,CA
2989,3952,1.0,1,680,42.328,-71.071,housing/rent/apartment,Thumbnail,MA
2990,2840,1.0,1,680,33.8321,-118.3786,housing/rent/apartment,Thumbnail,CA
2991,2349,1.0,1,680,34.1474,-118.1391,housing/rent/apartment,Yes,CA
2993,1795,1.0,1,680,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
2994,1424,1.0,1,680,38.8738,-77.1055,housing/rent/apartment,Thumbnail,VA
2995,1325,1.0,1,680,47.8409,-122.3346,housing/rent/apartment,Thumbnail,WA
2999,1179,1.0,1,680,39.736,-104.9819,housing/rent/apartment,Thumbnail,CO
3000,1080,1.0,1,680,33.9996,-84.1572,housing/rent/apartment,Thumbnail,GA
3002,1059,1.0,1,680,29.7398,-98.1021,housing/rent/apartment,Thumbnail,TX
3004,1045,1.0,1,680,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3005,1035,1.0,1,680,61.1723,-149.8414,housing/rent/apartment,Thumbnail,AK
3006,1025,1.0,1,680,36.8379,-76.0939,housing/rent/apartment,Thumbnail,VA
3009,975,1.0,2,680,61.1723,-149.8414,housing/rent/apartment,Thumbnail,AK
3010,975,1.0,1,680,36.1554,-115.1733,housing/rent/apartment,Thumbnail,NV
3011,951,1.0,1,680,33.0653,-97.0251,housing/rent/apartment,Thumbnail,TX
3013,930,1.0,1,680,29.7398,-98.1021,housing/rent/apartment,Thumbnail,TX
3014,913,1.0,1,680,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
3016,890,1.0,1,680,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
3021,750,1.0,0,680,41.3426,-73.0732,housing/rent/apartment,Thumbnail,CT
3023,700,1.0,1,680,40.1065,-85.6788,housing/rent/apartment,Thumbnail,IN
3024,680,1.0,1,680,39.7953,-86.1387,housing/rent/apartment,Thumbnail,IN
3025,653,1.0,1,680,42.3149,-85.1757,housing/rent/apartment,Thumbnail,MI
3029,550,1.0,1,680,37.0173,-93.2039,housing/rent/apartment,Thumbnail,MO
3030,1440,1.0,1,681,47.5968,-122.7026,housing/rent/apartment,Thumbnail,WA
3031,1240,1.0,1,681,38.954,-76.8968,housing/rent/apartment,Thumbnail,MD
3032,1175,1.0,1,681,38.954,-76.8968,housing/rent/apartment,Thumbnail,MD
3036,2329,1.0,1,682,40.722,-74.0644,housing/rent/apartment,No,NJ
3037,1675,1.0,1,682,33.7166,-117.9446,housing/rent/apartment,Thumbnail,CA
3040,1414,1.0,1,682,32.8004,-96.7887,housing/rent/apartment,Thumbnail,TX
3041,1205,1.0,1,682,39.7436,-105.063,housing/rent/apartment,Thumbnail,CO
3042,1190,1.0,1,682,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
3043,1180,1.0,1,682,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3045,1075,1.0,1,682,41.7537,-88.1558,housing/rent/apartment,Thumbnail,IL
3046,635,1.0,1,682,39.0375,-95.7052,housing/rent/apartment,Thumbnail,KS
3047,415,1.0,1,682,40.5755,-79.7224,housing/rent/apartment,Thumbnail,PA
3049,1180,1.0,1,683,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3050,1130,1.0,1,683,38.8168,-76.9368,housing/rent/apartment,Thumbnail,MD
3052,1015,1.0,1,683,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3053,928,1.0,1,683,38.9259,-94.6916,housing/rent/apartment,Thumbnail,KS
3054,785,1.0,1,683,41.4954,-90.3928,housing/rent/apartment,Thumbnail,IL
3055,1450,1.0,2,684,41.8481,-72.4642,housing/rent/apartment,Thumbnail,CT
3057,1240,1.0,1,684,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3061,1987,1.0,1,685,38.5587,-121.432,housing/rent/apartment,Thumbnail,CA
3062,1735,1.0,1,685,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
3063,1695,1.0,1,685,39.9974,-82.9829,housing/rent/apartment,Thumbnail,OH
3064,1650,1.0,1,685,34.1913,-118.4575,housing/rent/apartment,Thumbnail,CA
3066,1399,1.0,1,685,47.9338,-122.2052,housing/rent/apartment,Thumbnail,WA
3067,1395,1.0,2,685,39.736,-104.9819,housing/rent/apartment,Thumbnail,CO
3068,1360,1.0,1,685,39.5816,-105.0387,housing/rent/apartment,Thumbnail,CO
3069,1180,1.0,1,685,32.8212,-96.7853,housing/rent/apartment,Thumbnail,TX
3070,1150,1.0,2,685,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
3073,1050,1.0,1,685,38.9148,-104.7713,housing/rent/apartment,No,CO
3074,1050,1.0,1,685,38.9148,-104.7713,housing/rent/apartment,Yes,CO
3075,998,1.0,1,685,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
3076,905,1.0,1,685,33.5571,-84.2167,housing/rent/apartment,Thumbnail,GA
3077,895,1.0,1,685,44.0346,-92.468,housing/rent/apartment,Thumbnail,MN
3082,1324,1.0,1,686,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
3084,1185,1.0,1,686,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3085,1120,1.0,1,686,30.5118,-97.6873,housing/rent/apartment,Thumbnail,TX
3087,805,1.0,1,686,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
3088,627,1.0,1,686,39.7953,-86.1387,housing/rent/apartment,Thumbnail,IN
3089,1470,1.0,1,687,44.9405,-93.1027,housing/rent/apartment,Thumbnail,MN
3090,1430,1.0,1,687,38.6487,-77.3152,housing/rent/apartment,Thumbnail,VA
3093,1017,1.0,1,687,35.8455,-78.3386,housing/rent/apartment,Thumbnail,NC
3094,1005,1.0,1,687,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
3097,1345,1.0,1,688,32.8212,-96.7853,housing/rent/apartment,Thumbnail,TX
3098,1319,1.0,1,688,38.9633,-76.9375,housing/rent/apartment,Thumbnail,MD
3099,1196,1.0,1,688,32.9631,-96.7212,housing/rent/apartment,Thumbnail,TX
3100,1179,1.0,1,688,39.0459,-104.8179,housing/rent/apartment,Yes,CO
3103,1050,1.0,1,688,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3104,1020,1.0,1,688,40.3783,-80.1221,housing/rent/apartment,Yes,PA
3105,938,1.0,1,688,33.6194,-84.4886,housing/rent/apartment,Thumbnail,GA
3107,829,1.0,1,688,35.2418,-81.0401,housing/rent/apartment,Thumbnail,NC
3109,2450,1.0,1,689,42.3426,-71.1985,housing/rent/apartment,Thumbnail,MA
3110,2117,1.0,1,689,47.6156,-122.2109,housing/rent/apartment,Thumbnail,WA
3111,1820,1.0,1,689,38.8488,-77.3296,housing/rent/apartment,Thumbnail,VA
3113,1749,1.0,1,689,39.145,-77.1376,housing/rent/apartment,Thumbnail,MD
3114,1679,1.0,1,689,39.145,-77.1376,housing/rent/apartment,Thumbnail,MD
3115,1670,1.0,1,689,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
3116,1258,1.0,1,689,29.7864,-94.9631,housing/rent/apartment,Thumbnail,TX
3117,1080,1.0,1,689,29.8831,-97.945,housing/rent/apartment,Thumbnail,TX
3118,962,1.0,1,689,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3119,927,1.0,1,689,38.2006,-84.9469,housing/rent/apartment,Thumbnail,KY
3120,925,1.0,1,689,30.4601,-84.2714,housing/rent/apartment,Thumbnail,FL
3121,875,1.0,1,689,43.5329,-96.7265,housing/rent/apartment,Thumbnail,SD
3122,2200,1.0,1,690,38.8738,-77.1055,housing/rent/apartment,Thumbnail,VA
3124,1839,1.0,1,690,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3125,1322,1.0,1,690,45.5223,-122.9416,housing/rent/apartment,Thumbnail,OR
3130,1000,1.0,1,690,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3134,879,1.0,1,690,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3135,850,1.0,1,690,38.9679,-94.9654,housing/rent/apartment,Thumbnail,KS
3136,825,1.0,1,690,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
3137,814,1.0,2,690,32.722,-97.083,housing/rent/apartment,Thumbnail,TX
3138,800,1.0,1,690,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
3139,750,1.0,1,690,36.0249,-78.4646,housing/rent/apartment,Thumbnail,NC
3140,715,1.0,1,690,31.5887,-94.5735,housing/rent/apartment,Thumbnail,TX
3141,698,1.0,1,690,39.1471,-86.5136,housing/rent/apartment,Thumbnail,IN
3142,545,1.0,2,690,37.1892,-93.2908,housing/rent/apartment,Thumbnail,MO
3145,1045,1.0,1,691,36.137,-86.783,housing/rent/apartment,Thumbnail,TN
3148,986,1.0,1,691,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
3151,1745,1.0,1,692,32.8212,-96.7853,housing/rent/apartment,Thumbnail,TX
3153,1185,1.0,1,692,43.0531,-87.9659,housing/rent/apartment,Thumbnail,WI
3154,1106,1.0,1,692,32.8403,-97.0955,housing/rent/apartment,Thumbnail,TX
3156,1058,1.0,1,692,32.8281,-97.145,housing/rent/apartment,Yes,TX
3157,1020,1.0,1,692,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3158,1001,1.0,1,692,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3159,1000,1.0,1,692,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3160,996,1.0,1,692,45.6558,-122.5888,housing/rent/apartment,Thumbnail,WA
3162,985,1.0,1,692,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3163,979,1.0,1,692,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3164,908,1.0,1,692,32.878,-96.7511,housing/rent/apartment,Thumbnail,TX
3165,900,1.0,1,692,29.7398,-98.1021,housing/rent/apartment,Thumbnail,TX
3166,890,1.0,1,692,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3167,890,1.0,1,692,32.8524,-97.0886,housing/rent/apartment,Thumbnail,TX
3168,829,1.0,0,692,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
3169,750,1.0,1,692,43.5329,-96.7265,housing/rent/apartment,Thumbnail,SD
3170,746,1.0,1,692,35.471,-97.5299,housing/rent/apartment,Thumbnail,OK
3171,725,1.0,1,692,43.5329,-96.7265,housing/rent/apartment,Thumbnail,SD
3172,2475,1.0,1,693,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
3174,1195,1.0,1,693,44.9855,-93.3023,housing/rent/apartment,Thumbnail,MN
3175,1060,1.0,1,693,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
3176,985,1.0,1,693,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
